scanned_at_utc,event_slug,event_title,neg_risk,leg_count,sum_ask,sum_bid,fee_charge_buy_basket,fee_charge_sell_basket,net_buy_all_yes_per_basket,net_sell_all_yes_per_basket,flagged_side,executable_basket_usd,depth_weighted_net,book_fetch_ok,fee_type,fees_enabled,volume_24h_usd
2026-08-02T11:21:07Z,how-many-emmys-will-the-pitt-win-20260730202918,How many Emmys will “The Pitt” win?,True,6,0.952,0.852,0.043683,0.039982,0.004317,-0.187982,buy_all_yes,28.22,0.001403,True,culture_fees,True,19578.14
2026-08-02T11:21:08Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.981,0.966,0.012795,0.011905,0.006205,-0.045905,buy_all_yes,4.97,0.006205,True,culture_fees,True,15879.62
2026-08-02T11:39:13Z,how-many-emmys-will-the-pitt-win-20260730202918,How many Emmys will “The Pitt” win?,True,6,0.949,0.85,0.043475,0.039858,0.007525,-0.189858,buy_all_yes,38.44,0.002095,True,culture_fees,True,19578.14
2026-08-02T11:39:14Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.981,0.966,0.012795,0.011905,0.006205,-0.045905,buy_all_yes,4.97,0.006205,True,culture_fees,True,15879.62
2026-08-02T11:57:07Z,how-many-emmys-will-the-pitt-win-20260730202918,How many Emmys will “The Pitt” win?,True,6,0.949,0.85,0.043475,0.039858,0.007525,-0.189858,buy_all_yes,38.45,0.001725,True,culture_fees,True,19589.92
2026-08-02T11:57:08Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.981,0.966,0.012795,0.011905,0.006205,-0.045905,buy_all_yes,4.97,0.006205,True,culture_fees,True,15879.62
2026-08-02T12:14:55Z,kor-dae1-gwa-2026-08-02,Daejeon Hana Citizen FC vs. Gwangju FC,True,3,0.968,0.933,0.012581,0.011792,0.019419,-0.078792,buy_all_yes,0.0,0.0,True,sports_fees_v2,True,37614.8
2026-08-02T12:14:57Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.981,0.966,0.012795,0.011905,0.006205,-0.045905,buy_all_yes,4.97,0.006205,True,culture_fees,True,15879.62
2026-08-02T12:32:44Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.981,0.966,0.012795,0.011905,0.006205,-0.045905,buy_all_yes,4.97,0.006205,True,culture_fees,True,15879.62
2026-08-02T14:01:51Z,highest-temperature-in-milan-on-august-2-2026,Highest temperature in Milan on August 2?,True,11,0.934,,0.034302,,0.031698,,buy_all_yes,0.0,0.0,True,weather_fees,True,53662.97
2026-08-02T14:19:43Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.979,0.956,0.012796,0.012329,0.008204,-0.056329,buy_all_yes,31.11,0.003694,True,culture_fees,True,17433.67
2026-08-02T14:37:31Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.942,0.814,0.019963,0.018878,0.038037,-0.204878,buy_all_yes,1.87,0.039951,True,culture_fees,True,17433.67
2026-08-02T14:55:16Z,highest-temperature-in-milan-on-august-2-2026,Highest temperature in Milan on August 2?,True,11,0.631,,0.030167,,0.338833,,buy_all_yes,0.0,0.0,True,weather_fees,True,72442.0
2026-08-02T14:55:18Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.963,0.814,0.022013,0.018878,0.014987,-0.204878,buy_all_yes,15.97,0.015946,True,culture_fees,True,18325.0
2026-08-02T15:13:02Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.959,0.814,0.022178,0.018878,0.018822,-0.204878,buy_all_yes,15.89,0.02074,True,culture_fees,True,18325.0
2026-08-02T15:30:50Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.946,0.777,0.022217,0.016519,0.031783,-0.239519,buy_all_yes,66.39,0.012509,True,culture_fees,True,18325.0
2026-08-02T15:48:37Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.947,0.778,0.022855,0.016585,0.030145,-0.238585,buy_all_yes,65.93,0.019324,True,culture_fees,True,18325.0
2026-08-02T16:25:48Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.93,0.79,0.023313,0.017373,0.046687,-0.227373,buy_all_yes,74.48,0.010389,True,culture_fees,True,18325.0
2026-08-02T16:43:34Z,hun-gyo-nyi-2026-08-02,WKW ETO FC Gyor vs. Nyiregyhaza Spartacus FC,True,3,1.77,1.12,0.024695,0.01835,-0.794695,0.10165,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,27023.94
2026-08-02T16:43:35Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.932,0.791,0.023892,0.017442,0.044108,-0.226442,buy_all_yes,70.19,0.02822,True,culture_fees,True,18325.0
2026-08-02T17:01:23Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.93,0.794,0.024057,0.017635,0.045943,-0.223635,buy_all_yes,41.02,0.007552,True,culture_fees,True,18325.0
2026-08-02T17:19:09Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.93,0.797,0.02424,0.017827,0.04576,-0.220827,buy_all_yes,35.18,0.031747,True,culture_fees,True,18325.0
2026-08-02T17:36:56Z,emmys-2026-outstanding-variety-special-live,Emmys 2026: Outstanding variety special (live),True,5,0.925,0.798,0.024417,0.017896,0.050583,-0.219895,buy_all_yes,34.97,0.037537,True,culture_fees,True,18325.0
2026-08-02T19:23:47Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.991,,0.0,,0.009,,buy_all_yes,49.69,0.008178,True,,False,19478.55
2026-08-02T19:41:50Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.991,,0.0,,0.009,,buy_all_yes,0.0,0.0,True,,False,19478.55
2026-08-02T20:17:28Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,101.98,0.00015,True,,False,104014.56
2026-08-02T20:35:20Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,49.98,0.000326,True,,False,104014.56
2026-08-02T20:53:12Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,69.98,0.000276,True,,False,104670.52
2026-08-02T21:46:32Z,brco-cha-cru-2026-08-02,Associação Chapecoense de Futebol vs. Cruzeiro EC,True,3,1.19,1.06,0.027405,0.02418,-0.217405,0.03582,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,297535.39
2026-08-02T22:54:58Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.981,,0.0,,0.019,,buy_all_yes,133.13,0.006499,True,,False,124125.06
2026-08-02T23:12:49Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.941,,0.0,,0.059,,buy_all_yes,148.87,0.019419,True,,False,124125.06
2026-08-02T23:30:38Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.964,,0.0,,0.036,,buy_all_yes,125.47,0.000422,True,,False,124125.06
2026-08-02T23:48:29Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.951,,0.0,,0.049,,buy_all_yes,295.66,0.009858,True,,False,128463.43
2026-08-03T00:06:18Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.963,,0.0,,0.037,,buy_all_yes,498.48,0.004327,True,,False,128463.43
2026-08-03T00:24:07Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.971,,0.0,,0.029,,buy_all_yes,509.96,0.00182,True,,False,128463.43
2026-08-03T00:41:59Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,227.82,0.000369,True,,False,128463.43
2026-08-03T01:35:18Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,284.5,0.002139,True,,False,106605.58
2026-08-03T01:53:09Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.995,,0.0,,0.005,,buy_all_yes,59.88,0.002011,True,,False,110163.81
2026-08-03T02:10:58Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.994,,0.0,,0.006,,buy_all_yes,119.76,0.001963,True,,False,110163.81
2026-08-03T02:28:47Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.994,,0.0,,0.006,,buy_all_yes,119.76,0.001963,True,,False,110163.81
2026-08-03T02:46:37Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,199.99,7.3e-05,True,,False,89627.94
2026-08-03T03:04:29Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,199.93,0.000338,True,,False,89627.94
2026-08-03T03:22:16Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,165.84,0.000986,True,,False,89627.94
2026-08-03T03:40:04Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,,0.0,,0.008,,buy_all_yes,144.58,0.000969,True,,False,89627.94
2026-08-03T03:58:12Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,,0.0,,0.008,,buy_all_yes,168.35,0.000867,True,,False,87670.43
2026-08-03T04:18:01Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,,0.0,,0.008,,buy_all_yes,168.35,0.000867,True,,False,87670.43
2026-08-03T04:35:54Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,,0.0,,0.008,,buy_all_yes,144.58,0.000969,True,,False,87670.43
2026-08-03T04:53:44Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,,0.0,,0.008,,buy_all_yes,144.08,0.004424,True,,False,83481.16
2026-08-03T05:11:32Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.982,,0.0,,0.018,,buy_all_yes,228.73,0.000732,True,,False,83481.16
2026-08-03T05:29:18Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.982,,0.0,,0.018,,buy_all_yes,180.57,0.000257,True,,False,83481.16
2026-08-03T06:22:43Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.997,,0.0,,0.003,,buy_all_yes,100.0,1e-05,True,,False,81010.38
2026-08-03T06:40:35Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,304.79,0.000864,True,,False,81010.38
2026-08-03T06:40:39Z,highest-temperature-in-karachi-on-august-3-2026,Highest temperature in Karachi on August 3?,True,11,0.952,,0.029216,,0.018784,,buy_all_yes,0.0,0.0,True,weather_fees,True,16478.35
2026-08-03T06:40:42Z,highest-temperature-in-manila-on-august-3-2026,Highest temperature in Manila on August 3?,True,11,0.977,,0.016962,,0.006038,,buy_all_yes,0.83,0.006038,True,weather_fees,True,15437.76
2026-08-03T06:58:32Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.986,,0.0,,0.014,,buy_all_yes,273.71,0.00156,True,,False,78280.57
2026-08-03T07:16:21Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.983,,0.0,,0.017,,buy_all_yes,274.13,4.7e-05,True,,False,78280.57
2026-08-03T07:34:12Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,227.95,0.000861,True,,False,78280.57
2026-08-03T07:52:02Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,99.96,0.000432,True,,False,77748.41
2026-08-03T08:09:55Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,0.0,0.0,True,,False,77748.41
2026-08-03T23:57:56Z,highest-temperature-in-seattle-on-august-3-2026,Highest temperature in Seattle on August 3?,True,11,0.98,,0.016316,,0.003684,,buy_all_yes,0.0,0.0,True,weather_fees,True,17234.37
2026-08-04T06:08:27Z,how-many-emmys-will-hacks-win-20260720191814491,How many Emmys will “Hacks” win?,True,6,0.955,,0.040598,,0.004402,,buy_all_yes,33.14,0.003234,True,culture_fees,True,20955.68
2026-08-04T06:25:14Z,how-many-emmys-will-hacks-win-20260720191814491,How many Emmys will “Hacks” win?,True,6,0.956,,0.040658,,0.003342,,buy_all_yes,33.2,0.001485,True,culture_fees,True,20955.68
2026-08-04T11:37:14Z,how-many-emmys-will-hacks-win-20260720191814491,How many Emmys will “Hacks” win?,True,6,0.944,,0.039878,,0.016122,,buy_all_yes,61.61,0.002235,True,culture_fees,True,21754.93
2026-08-04T11:55:21Z,how-many-emmys-will-hacks-win-20260720191814491,How many Emmys will “Hacks” win?,True,6,0.95,,0.040727,,0.009273,,buy_all_yes,9.16,0.009273,True,culture_fees,True,22604.93
2026-08-04T12:13:10Z,how-many-emmys-will-hacks-win-20260720191814491,How many Emmys will “Hacks” win?,True,6,0.95,,0.040727,,0.009273,,buy_all_yes,27.99,0.009273,True,culture_fees,True,21481.9
2026-08-04T12:31:01Z,how-many-emmys-will-hacks-win-20260720191814491,How many Emmys will “Hacks” win?,True,6,0.95,,0.040727,,0.009273,,buy_all_yes,9.16,0.009273,True,culture_fees,True,21481.9
2026-08-04T14:38:20Z,bitcoin-price-on-august-4-2026,Bitcoin price on August 4?,True,11,0.91,,0.034426,,0.055574,,buy_all_yes,0.0,0.0,True,crypto_fees_v2,True,106651.9
2026-08-04T15:52:59Z,how-many-emmys-will-dtf-st-louis-win-20260730202918,How many Emmys will “DTF St. Louis” win?,True,6,0.994,,0.003432,,0.002568,,buy_all_yes,18.29,0.001985,True,culture_fees,True,28870.33
2026-08-04T16:50:45Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.806,0.0,0.0,0.007,-0.194,buy_all_yes,93.01,0.001168,True,,False,25455.31
2026-08-04T17:09:24Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.954,0.834,0.0,0.0,0.046,-0.166,buy_all_yes,382.94,0.011327,True,,False,25455.31
2026-08-04T19:38:45Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.997,0.948,0.0,0.0,0.003,-0.052,buy_all_yes,99.94,0.000638,True,,False,32967.36
2026-08-04T19:57:44Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.997,0.948,0.0,0.0,0.003,-0.052,buy_all_yes,100.0,2e-06,True,,False,33134.55
2026-08-04T20:16:25Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.996,0.95,0.0,0.0,0.004,-0.05,buy_all_yes,125.58,0.000158,True,,False,33234.55
2026-08-04T20:35:10Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.987,0.95,0.0,0.0,0.013,-0.05,buy_all_yes,164.14,0.000655,True,,False,33234.55
2026-08-04T20:53:55Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.986,0.951,0.0,0.0,0.014,-0.049,buy_all_yes,149.73,0.001788,True,,False,33234.55
2026-08-04T21:12:40Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.987,0.951,0.0,0.0,0.013,-0.049,buy_all_yes,175.18,0.002402,True,,False,33234.55
2026-08-04T21:31:23Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.986,0.951,0.0,0.0,0.014,-0.049,buy_all_yes,149.73,0.001788,True,,False,33234.55
2026-08-04T21:31:25Z,highest-temperature-in-austin-on-august-4-2026,Highest temperature in Austin on August 4?,True,11,0.983,,0.013996,,0.003004,,buy_all_yes,0.0,0.0,True,weather_fees,True,19582.91
2026-08-04T21:31:26Z,col1-llf-foc-2026-08-04,Llaneros FC vs. Fortaleza CEIF,True,3,1.12,1.09,0.03383,0.033435,-0.15383,0.056565,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,18760.02
2026-08-04T21:50:08Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.996,0.95,0.0,0.0,0.004,-0.05,buy_all_yes,103.57,0.00025,True,,False,33234.55
2026-08-04T22:08:50Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.997,0.95,0.0,0.0,0.003,-0.05,buy_all_yes,103.3,0.002886,True,,False,33284.55
2026-08-04T22:27:31Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,0.949,0.0,0.0,0.006,-0.051,buy_all_yes,103.3,0.002886,True,,False,35052.72
2026-08-04T22:42:33Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,125.18,0.003304,True,,False,35052.72
2026-08-04T23:07:35Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,120.19,0.003358,True,,False,35052.72
2026-08-04T23:25:17Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,120.19,0.003358,True,,False,35051.08
2026-08-04T23:42:39Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,103.3,0.002921,True,,False,35031.08
2026-08-05T00:00:01Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,134.46,0.001237,True,,False,35031.08
2026-08-05T00:17:24Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,120.19,0.003358,True,,False,35031.08
2026-08-05T00:34:46Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,0.949,0.0,0.0,0.006,-0.051,buy_all_yes,118.16,0.00061,True,,False,35031.08
2026-08-05T00:52:08Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,0.949,0.0,0.0,0.006,-0.051,buy_all_yes,117.64,0.000682,True,,False,34859.29
2026-08-05T01:09:46Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,0.949,0.0,0.0,0.006,-0.051,buy_all_yes,117.64,0.000682,True,,False,34859.29
2026-08-05T01:27:13Z,lec-fcc-pac-2026-08-04,FC Cincinnati vs. CF Pachuca,True,3,1.06,1.01,0.00663,0.005275,-0.06663,0.004725,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,108946.58
2026-08-05T01:27:15Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,115.28,0.000887,True,,False,34859.29
2026-08-05T01:44:38Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,120.19,0.003358,True,,False,34749.18
2026-08-05T01:44:40Z,number-of-north-korea-missile-tests-in-august-2026-1785517679415,Number of North Korea Missile Tests in August 2026?,True,4,0.99,0.86,0.0,0.0,0.01,-0.14,buy_all_yes,14.95,0.003333,True,,False,25323.39
2026-08-05T02:02:04Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,0.949,0.0,0.0,0.006,-0.051,buy_all_yes,113.93,0.000974,True,,False,34749.18
2026-08-05T02:02:06Z,number-of-north-korea-missile-tests-in-august-2026-1785517679415,Number of North Korea Missile Tests in August 2026?,True,4,0.99,0.85,0.0,0.0,0.01,-0.15,buy_all_yes,14.95,0.003333,True,,False,25323.39
2026-08-05T02:19:28Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,133.64,0.001347,True,,False,34630.93
2026-08-05T02:19:30Z,number-of-north-korea-missile-tests-in-august-2026-1785517679415,Number of North Korea Missile Tests in August 2026?,True,4,0.99,0.85,0.0,0.0,0.01,-0.15,buy_all_yes,0.0,0.0,True,,False,23483.39
2026-08-05T02:19:32Z,highest-temperature-in-singapore-on-august-5-2026,Highest temperature in Singapore on August 5?,True,11,0.95,,0.042798,,0.007202,,buy_all_yes,9.09,0.002284,True,weather_fees,True,20119.67
2026-08-05T02:36:59Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.993,0.949,0.0,0.0,0.007,-0.051,buy_all_yes,120.19,0.003358,True,,False,34630.93
2026-08-05T02:54:28Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,,0.0,,0.006,,buy_all_yes,120.19,0.003358,True,,False,34464.39
2026-08-05T03:11:54Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,How many ships transit the Strait of Hormuz week of July 27?,True,5,0.994,,0.0,,0.006,,buy_all_yes,120.19,0.003358,True,,False,34001.08
2026-08-05T08:09:59Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.997,,0.0,,0.003,,buy_all_yes,49.84,0.003254,True,,False,53725.92
2026-08-05T08:27:26Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.99,,0.0,,0.01,,buy_all_yes,68.58,0.002124,True,,False,53648.82
2026-08-05T08:44:56Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,68.58,0.002124,True,,False,53700.87
2026-08-05T09:02:24Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,68.58,0.002124,True,,False,53640.91
2026-08-05T09:19:52Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.982,,0.0,,0.018,,buy_all_yes,190.27,0.001719,True,,False,53174.91
2026-08-05T09:37:27Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.984,,0.0,,0.016,,buy_all_yes,190.44,0.000858,True,,False,52710.05
2026-08-05T09:56:03Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.985,,0.0,,0.015,,buy_all_yes,166.22,0.002129,True,,False,53612.78
2026-08-05T10:13:36Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.993,,0.0,,0.007,,buy_all_yes,121.3,0.001136,True,,False,53607.78
2026-08-05T10:31:07Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.979,,0.0,,0.021,,buy_all_yes,166.35,0.001293,True,,False,53528.58
2026-08-05T10:50:23Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.995,,0.0,,0.005,,buy_all_yes,113.59,0.000698,True,,False,50706.19
2026-08-05T11:07:51Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,141.31,0.000929,True,,False,51561.33
