incident_id,detected_at_utc,registration_id,entity,source_artifact,observation_token,degraded_state,reason,consecutive_degraded_observations,max_consecutive_degraded_observations,event_type,owner_notification_eligible,paper_trading_invoked,live_trading_invoked
degraded_5e56c92a014970c6700c8f95,2026-07-31T04:46:51Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T04:41:43Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_723c830a2a368cf7d85f480e,2026-07-31T04:52:03Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T04:46:54Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_752109b334d984f74ed01b46,2026-07-31T04:52:59Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T04:52:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_8e05f48a296451cab9df3b45,2026-07-31T04:58:24Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T04:53:02Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7eb94f8d8722f5e219534e3e,2026-07-31T05:03:35Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T04:58:26Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_b28782bcabbaa0a548762db0,2026-07-31T05:08:46Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:03:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5e66952d77aa4046c4888e04,2026-07-31T05:09:42Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:08:48Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_926bfa180345b716ed9517f8,2026-07-31T05:15:07Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:09:45Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_abc1d9bfc85bdc98816c063b,2026-07-31T05:20:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:15:10Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_fc646af11efa888127668757,2026-07-31T05:25:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:20:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_2e4d81ccca89b6d3f7b4cbd5,2026-07-31T05:26:26Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:25:32Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7d2c25ce744a97a246c999b8,2026-07-31T05:31:50Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:26:28Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_550fd4e0c373e5ac059730e3,2026-07-31T05:37:01Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:31:53Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d134e6e637937a1c669ae0ec,2026-07-31T05:39:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T05:37:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_fcca693872d80a4926bab8db,2026-07-31T07:07:31Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:07:23Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ec2c6588426550042f43d648,2026-07-31T07:07:31Z,scheduler_completion_freshness,degraded_state_watchdog,ops_scheduler/status.json,2026-07-31T05:37:09.583346+00:00,stale,scheduler job degraded_state_watchdog has no successful completion within 900 seconds; measured age 5421.417 seconds,1,0,incident_open,True,False,False
degraded_25f2af45629a40d6775b2e7f,2026-07-31T07:07:31Z,scheduler_completion_freshness,maker_safety_refresh,ops_scheduler/status.json,2026-07-31T05:31:45.946397+00:00,stale,scheduler job maker_safety_refresh has no successful completion within 3600 seconds; measured age 5745.054 seconds,1,0,incident_open,True,False,False
degraded_0db7383032fbde496ae618ff,2026-07-31T07:07:31Z,scheduler_completion_freshness,trade_prints,ops_scheduler/status.json,2026-07-31T05:26:21.873260+00:00,stale,scheduler job trade_prints has no successful completion within 1200 seconds; measured age 6069.127 seconds,1,0,incident_open,True,False,False
degraded_dc105103c99cf56fe5457e34,2026-07-31T07:12:43Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:07:35Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7c3b0123c8ef7b9dfe892f4f,2026-07-31T07:17:55Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:12:47Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_07db8f07528ff5f4a344e7bb,2026-07-31T07:23:22Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:17:59Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_67a3fe789571a3c8b5e3a45a,2026-07-31T07:24:05Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:23:25Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_184daa2d8b97dbfb6d33db6b,2026-07-31T07:29:17Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:24:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4f45dd5790823325de8aa36a,2026-07-31T07:34:29Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:29:20Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_be088b40ccb6a6fa3585df29,2026-07-31T07:39:55Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:34:32Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_8811452aa6ec1e9a3964cf65,2026-07-31T07:40:43Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:39:58Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_07b212254f7890459b76e6cb,2026-07-31T07:45:57Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:40:48Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_81d74c24bd18f595ac33f1f0,2026-07-31T07:51:09Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:46:00Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_af5ea21372ae9145f54ceb97,2026-07-31T07:56:34Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:51:12Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ce141d9bd49912834c5c4ce7,2026-07-31T07:57:16Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:56:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_176f86c332ce4a07182b1a66,2026-07-31T08:02:27Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T07:57:19Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_12e29c7956a443d837ec373f,2026-07-31T08:07:39Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:02:31Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_025ab6d0a1ba37e8b2f63d91,2026-07-31T08:13:05Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:07:42Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_dbfbf27efe06c8b4fa568930,2026-07-31T08:13:42Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:13:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1cd2c88ba5baf7edfcfee887,2026-07-31T08:18:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:13:45Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4e9ec6d0ff8eb30ee880f1ef,2026-07-31T08:24:06Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:18:57Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_206347662aa7a2a5c4e762c7,2026-07-31T08:29:31Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:24:09Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c574d2f22662855fbd0a6302,2026-07-31T08:30:13Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:29:34Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c1bc2ff3d8c39e857d70854b,2026-07-31T08:35:25Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:30:17Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c2aae75a4f4176f1a85698ae,2026-07-31T08:40:37Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:35:29Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e532f4924b5068aac2b376e6,2026-07-31T08:46:03Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:40:41Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_50b08f4bfad9ec5e165c67db,2026-07-31T08:46:40Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:46:06Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5399e16cb17398eaecdb3225,2026-07-31T08:51:52Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:46:43Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5fb7b63f405f49296ffbf8ea,2026-07-31T08:52:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T08:51:55Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7922b5e6bf17fe9cba37b7a0,2026-07-31T12:34:55Z,disaster_recovery_not_recoverable,disaster_recovery_not_recoverable,performance/disaster_recovery_status.json,2026-07-31T12:30:14Z,ok,status=ok; remote_push_status=ok; rpo_compliant=False; status_artifact_age_seconds=281.0,1,0,incident_open,True,False,False
degraded_c029282b6476d657912a8351,2026-07-31T12:41:02Z,official_book_snapshot_partial,official_book_snapshot,maker_carry/official_book_snapshot.json,2026-07-31T12:40:32Z,partial,official-book status partial remained outside the healthy allowlist,4,3,incident_open,True,False,False
degraded_10bb0dd747a138a087386617,2026-07-31T20:58:36Z,official_book_snapshot_partial,official_book_snapshot,maker_carry/official_book_snapshot.json,2026-07-31T20:58:06Z,partial,official-book status partial remained outside the healthy allowlist,4,3,incident_open,True,False,False
degraded_5fab31ca70a911f2e7b928e4,2026-07-31T22:00:03Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T21:54:54Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_955628560fab8f9e08fef001,2026-07-31T22:05:31Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:05:15Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5b932b9a93f6034d9293e02a,2026-07-31T22:05:59Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:05:34Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_0721be142f576ae406a68e7f,2026-07-31T22:06:51Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:06:02Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_57286f216c7857dd1691fb33,2026-07-31T22:12:03Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:06:54Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9c032de5ed0c275f585bea11,2026-07-31T22:17:15Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:12:06Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_b6fbb1afd7a485f1d2e3618f,2026-07-31T22:22:41Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:17:18Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_a25c8ea22a42b01c8c0af44c,2026-07-31T22:23:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:22:44Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4a7f62638afcbece0028d9b2,2026-07-31T22:28:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:23:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d3d28962d8a1597f427eb941,2026-07-31T22:33:41Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:28:33Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9cfba65203a551e1f07ed4cd,2026-07-31T22:39:07Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:33:45Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1c8907cd8fe856785f389832,2026-07-31T22:39:49Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:39:10Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_00a0420f1c40eb262c399e06,2026-07-31T22:40:06Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:39:52Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_691095814f9b9ee838722522,2026-07-31T22:45:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:40:09Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_94504b484f79bc315db49d4c,2026-07-31T22:50:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:45:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9f09c2b5594cb32ec1e909b8,2026-07-31T22:55:56Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:50:33Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d8c9b9094f93e21ea20d2444,2026-07-31T22:56:38Z,official_book_snapshot_partial,official_book_snapshot,maker_carry/official_book_snapshot.json,2026-07-31T22:56:09Z,partial,official-book status partial remained outside the healthy allowlist,4,3,incident_open,True,False,False
degraded_8f33962db06b53f3831484ca,2026-07-31T22:56:38Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:55:59Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7135e876fde5cceceac10025,2026-07-31T23:01:50Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T22:56:41Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_0345b3a1279691a11eda3d7c,2026-07-31T23:07:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:01:53Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9837b4436580be6ea33ba986,2026-07-31T23:12:27Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:07:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6ca8e71953937f58f51764e0,2026-07-31T23:13:10Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:12:31Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ac9f113c52b8578a2facc6fb,2026-07-31T23:18:21Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:13:13Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_2849714c1e3b8daf7b4ef71f,2026-07-31T23:23:33Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:18:25Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5114dea8076556a0817ddfbb,2026-07-31T23:28:58Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:23:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_cc7ec3bf59f070821cfd1712,2026-07-31T23:29:40Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:29:02Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_3d653332d0798f599baef8fa,2026-07-31T23:34:53Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:29:44Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_895127fc5ccd64084f077de0,2026-07-31T23:40:05Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:34:56Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_407cfe36cceb79fbe24bdb51,2026-07-31T23:45:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:40:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_53c05fc1620dbbe69008eaf6,2026-07-31T23:46:13Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:45:34Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_718b2335d91bf3fed8b9169f,2026-07-31T23:51:25Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:46:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_46551978ab7cf8dec7f8f65a,2026-07-31T23:56:36Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:51:28Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_98853a4acede82a0699e45bd,2026-08-01T00:02:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-31T23:56:40Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_bb2b49f3c8e54e4e6e4b29e6,2026-08-01T00:02:44Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:02:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c7339657cffde871554c8f9f,2026-08-01T00:07:56Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:02:47Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d12c122de29f169af568229d,2026-08-01T00:13:07Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:07:59Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_47112fe4de7739b90e0cf110,2026-08-01T00:18:33Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:13:11Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6530e4bf10fe90f047f147a8,2026-08-01T00:19:15Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:18:36Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_bf40ab13da4eb096e6460d64,2026-08-01T00:24:27Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:19:18Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_dd092fd3bf76fa4ce6c04edb,2026-08-01T00:29:39Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:24:30Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1497c1fd8ffac734a07f2838,2026-08-01T00:35:04Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:29:42Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6381e3a3e7b74a17eeabdc10,2026-08-01T00:35:52Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:35:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1292064bbd7a8e239bba2d5f,2026-08-01T00:41:04Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:35:55Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_af96510d5f459944dbff4fcf,2026-08-01T00:46:16Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:41:07Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_60219daf561c5c361b29d849,2026-08-01T00:51:41Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:46:19Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_254a8d1388d419b155c954a4,2026-08-01T00:52:23Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:51:44Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7e3b123c7f37c9a857423917,2026-08-01T00:57:35Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:52:26Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7721a45378e0b5f350240d05,2026-08-01T01:02:47Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T00:57:38Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6976796acfd1d1e319a53607,2026-08-01T01:08:12Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:02:50Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_525fc748ca06983b058710d4,2026-08-01T01:08:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:08:15Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_8b43d01d978a811e2f835c83,2026-08-01T01:14:06Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:08:57Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_86504fd79b0512ccdddca2c5,2026-08-01T01:19:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:14:09Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c701810b2d9efafe9d8b5f4d,2026-08-01T01:24:43Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:19:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_fd6db9eda5ab6efd70536bb7,2026-08-01T01:25:25Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:24:46Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c961284f5bcca16ac17a3e01,2026-08-01T01:30:36Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:25:28Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_86737c6868a1197c712ee939,2026-08-01T01:35:49Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:30:40Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_46f490b986d1ee7308f89c01,2026-08-01T01:41:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-08-01T01:35:52Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
