market_slug,condition_id,question,resolution_source,closed,active,resolution_quality,resolution_quality_reason,row_count
mls-skc-stl-2026-08-19-second-half-total-1pt5,0x6fc65e7c6394c60ba34c506639aaeb53dbe441c3c6e3d6c906eef7aad226bb52,Sporting Kansas City vs. St. Louis City SC: 2nd Half O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-team-total-away-1pt5,0xc5d7f0feb46424ff6d276c5036a7d6a66074ab1eb852d813ea92ded5205f88ec,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC 2nd Half O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-team-total-away-0pt5,0x22fa2e0e78ffcd25a1d6507786b51ee703e25750547461c554d5402935d2919f,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC 2nd Half O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-btts-first-half,0x369ada8763b81418ed1fe6d4c8e9cab039f42023a48e283e83a97a91b2fcea3c,Sporting Kansas City vs. St. Louis City SC: Both Teams to Score in First Half,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-total-2pt5,0x12925a90b65f9d3a17e3cc3295650a13ff028bf4c3fb75fd01940c192bf5d97d,Sporting Kansas City vs. St. Louis City SC: 2nd Half O/U 2.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-team-total-away-1pt5,0xc6a07619d19c394ef79e337fa28ed029de6a6aab5655eeedbd2252daa9bb4915,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC 1st Half O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
sud-cam-bra-2026-08-19-draw,0x70b9b500baa79ac8788536f2457f6dcd47ca92e64cd7077ef6bf4a014c0baf8b,Will CA Mineiro vs. Red Bull Bragantino end in a draw?,https://www.conmebol.com/sudamericana/,True,True,clean_settlement,,2
sud-cam-bra-2026-08-19-second-half-result-home,0x20da9e408e45f6cc2141902b9400972c765141147eff5f2504e2136294a1edce,CA Mineiro to win the second half?,,True,True,clean_settlement,,2
sud-cam-bra-2026-08-19-exact-score-2-2,0xb0c56b2efadb29d812cc9aabfb3dbfd6f0b5c0926964bcc9f56c674b78174801,Exact Score: CA Mineiro 2 - 2 Red Bull Bragantino?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-result-draw,0x63a1a181649552f9fca537c74557a37788a0d58cdcd349bf34d17cedad4fa350,Racing Louisville FC vs. Seattle Reign FC: Second half draw?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-result-away,0x0ae653f19d65f70504342a71448b5f0e55a56673af903aad65e1a6e877d10421,Seattle Reign FC to win the second half?,,True,True,clean_settlement,,2
sud-cam-bra-2026-08-19-halftime-result-away,0x29dd595a863583eb766b5c4d97797024d13dce88e5ef07a95bcb88ff4f2a930d,Red Bull Bragantino leading at halftime?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-rei,0x005eba8f6c7038384921d3cf68d6219d4258d8dde59d1b1f629fb3efb024568a,Will Seattle Reign FC win on 2026-08-19?,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-draw,0x3e40663f5f9b2cc2700813af8eee13a6aef950623a183404416cd17144a32e0b,Will Racing Louisville FC vs. Seattle Reign FC end in a draw?,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-3-2,0xd2b541d99544d772e91d1e2faf599f884a07c488bfe6a9499b236067ab839620,Exact Score: Racing Louisville FC 3 - 2 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-2-3,0x871a787a3f0452ea6b2fd59fc8077ca731e3b181a0029d5f4a13aa528ca7070a,Exact Score: Racing Louisville FC 2 - 3 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-2-2,0xec87a625be08d2143a31a692fd2ad323a5c6f8aeacd9c0caa578bdf585f459da,Exact Score: Racing Louisville FC 2 - 2 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-any-other,0xb4e3b8c2c9f17de7899f6a855bd2e71335af083bfbbe4a3dec896c71e38180e1,Exact Score: Any Other Score?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-3-1,0x1504c544ee017f7d754ad1f741ac25cce0429b538c6f38c4748f1e2cdcdd369b,Exact Score: Racing Louisville FC 3 - 1 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-3-0,0x8be508491a8c9b68f39a88b4f2031e3d444c927a4ed1ce5e39674ed9945b9ab3,Exact Score: Racing Louisville FC 3 - 0 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-3-3,0xebcf3c8d3ec97a59d99a26528520f3e9c9be54309fe0058ad1daaa11d59c4b51,Exact Score: Racing Louisville FC 3 - 3 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-2-0,0x33a9494bba4ab5d3c49631eed4da845fe80cdd434b65e9f9c1716a2ab2e4aeca,Exact Score: Racing Louisville FC 2 - 0 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-1-2,0xd87874502a6df838f64e5e9ae7c3ff26599d693cbebc2e61d1a931a685789017,Exact Score: Racing Louisville FC 1 - 2 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-1-0,0x3dc35f5781a92254283ea783f8542085d558976dc1ca211714950114ec501579,Exact Score: Racing Louisville FC 1 - 0 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-1-1,0xec1201739d2347b9660c2c3ea23b1484e9a52d22d215b453d76d169a68ec263d,Exact Score: Racing Louisville FC 1 - 1 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-0-3,0x4a2ddbe4a1b184329a4f5cbb748747a2a2e50b5e67d1b2abea6bfa63b655bf52,Exact Score: Racing Louisville FC 0 - 3 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-0-2,0xda339a05c80b84853ce7de734e960131debcc7e2cfd47696c2047a8e4d67cc8d,Exact Score: Racing Louisville FC 0 - 2 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-halftime-result-home,0x67fef4dedef987a389ea2d188b76a7f3a50557905e16916c7de27c38d214b304,Racing Louisville FC leading at halftime?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-team-total-home-1pt5,0x09d5fa47eece15f82bc132ec1073643af14c2915f5c2da97916d060c8562ffe8,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC 2nd Half O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-halftime-result-away,0x5b954ff329f906aefaa3b7abb7027996c1afad554111676137ecffebe77d4fd7,Seattle Reign FC leading at halftime?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-team-total-home-0pt5,0x2b238e0fa891fa24508c394e2d6eb54f9e2734ba1f4b8bdf70a69ff815726f5d,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC 2nd Half O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-team-total-home-0pt5,0xcfca93fa6e4da01ed80e40b38586f495450b8b4df03d04ccc18fbc85aa01155a,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-total-0pt5,0x5c5caa117712cff93994ca852fbda927f0353a9e15963ef684a3c5863367aa05,Racing Louisville FC vs. Seattle Reign FC: 1st Half O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-total-1pt5,0x1494924576b1f3cf0718a36bc3b9e3b383944545b5d0eb3f24ce56c04be4cb3d,Racing Louisville FC vs. Seattle Reign FC: 1st Half O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-team-total-away-1pt5,0x1e66a3003e70910102073e62887eb1d9577600d9db984e70042ccfe0004c942d,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC 1st Half O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-team-total-home-1pt5,0x7536a466269618731757133d2ecd2a346b7f4b5fe6af7efe5cc50aeca3f408f6,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC 1st Half O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-team-total-away-0pt5,0x602a99632cef6dc393f53bff7edcc4fcd9a54e8134865a9d073a98f234c02967,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC 1st Half O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-total-2pt5,0xd8717f8639ac06a9837b5b23c794dcceba81530eb43da468168451b2751a0230,Racing Louisville FC vs. Seattle Reign FC: 1st Half O/U 2.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-team-total-away-1pt5,0x7807817462ed0ef9ba19bbad970f76974616dbdc1b46eb6e6dcf969803bce304,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC 2nd Half O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-team-total-away-0pt5,0x68fb35be34f6e633207f84e354a6de1be610a91670df93651fc6d6244d3a41a9,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-team-total-home-2pt5,0xb8c6ae4cd62a3e12dceef91d8b74df4a0a48d2df27317a2f24e8def11e2df108,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 2.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-team-total-home-1pt5,0xf0bd0d7279c66b696449736cde6ac6b19f6d6915568b80d0c511a57bca6b0fe2,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-half-team-total-home-0pt5,0xa92234bf0bebaf91b8acb7afd734ee8d7c25a4d4d9ff6c07b6f3045c5094512f,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC 1st Half O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-total-0pt5,0x51091592529f2d61c2d4868af45fc4a366611a09d42437953ea07be962730c3d,Racing Louisville FC vs. Seattle Reign FC: 2nd Half O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-team-total-away-2pt5,0x6cde67137af203f4116345c76012b6bc11a1437c9f48a08bb1e7d8616ce99862,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC O/U 2.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-team-total-away-0pt5,0xbed383673dff15c793dca84edc4b380c43153f47b07b0c7f6daa53a4a4039030,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC 2nd Half O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-team-total-away-1pt5,0x2d9f78f505f08789430bca7656ba596d4b593f479dce17d31fda747f05baa95a,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-total-1pt5,0x5542cb914cdd45835c3dbee1f8d1c9c362c793ac9f43c8f389ff0291c29e86cf,Racing Louisville FC vs. Seattle Reign FC: 2nd Half O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-1-3,0x7bd685744d8c1635c720c47b08018d8dd6f7a6944a5d7d49caca7b4dd5357ce9,Exact Score: Racing Louisville FC 1 - 3 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-btts,0x63ce8577963faf35991a71004c97b7f7316f0493edab8099e41a9f5ab6fa97e7,Racing Louisville FC vs. Seattle Reign FC: Both Teams to Score,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-total-2pt5,0x68d6c139383a86d3e11acaecfadd8f514955c73fca6badbd75b2b10d40563e6b,Racing Louisville FC vs. Seattle Reign FC: O/U 2.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-spread-home-1pt5,0xde746c77889c608795d2ebf36ed1eb4d8de8de4e8247d4262687d2c35e3d2717,Spread: Racing Louisville FC (-1.5),https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-total-4pt5,0x00256c4b66ca9084c315373596a0f06d701d309926a553f2c975d30434049b4d,Racing Louisville FC vs. Seattle Reign FC: O/U 4.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-spread-home-2pt5,0x22319815e4aeb53445d8fa81b70b75ea2af4bb0541786e287a282ba229548776,Spread: Racing Louisville FC (-2.5),https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-total-0pt5,0xe7081c9e1925148aa23027844d6cccb476932b8110fc6e5437d4e95fbe7eb0dd,Racing Louisville FC vs. Seattle Reign FC: O/U 0.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-total-5pt5,0xc6b6c165fbab304577425d01ec0b2c8cedf2ea0bfaa7e69b12949ef30fac53f3,Racing Louisville FC vs. Seattle Reign FC: O/U 5.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-second-half-total-2pt5,0x55725b3ef9ae64874e6c65184ee9ea067779da04f55a0810215368e099ed5144,Racing Louisville FC vs. Seattle Reign FC: 2nd Half O/U 2.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-total-1pt5,0x8b6fc4a0def3c9fba54bc65bcb9b798d2f8569a2689b3c0113587ed92aaf9e90,Racing Louisville FC vs. Seattle Reign FC: O/U 1.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-spread-away-1pt5,0x0caefaca0f83b2680ab17e2e60611f03132a5abe1dc3054cb0fa370be8101ebb,Spread: Seattle Reign FC (-1.5),https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-total-3pt5,0x817b5bd4fa0a77863f2f5a379ab62e86b19df2494b3f5c370d850171f31a838d,Racing Louisville FC vs. Seattle Reign FC: O/U 3.5,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-spread-away-2pt5,0x8a39105375bc2054a08c540229998eeb1bf90ec9a330eab62bbbb726b80fb831,Spread: Seattle Reign FC (-2.5),https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-0-1,0x71555e3a961250268e81233dbf635030b3ab0b4aad8b7953f79ab72345ae4d52,Exact Score: Racing Louisville FC 0 - 1 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-exact-score-0-0,0x9b9859a82369493e0cbc2e4fabff95ba61a09e92be4c7d1a290618c078e22b2e,Exact Score: Racing Louisville FC 0 - 0 Seattle Reign FC?,,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-team-home-5pt5,0x8a954de96d6c0ce5a3d33dea2e72a17a663b43ef0a0bedc63863b48f744cf77b,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 5.5 Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-team-away-3pt5,0xdcd47ef2dcae99fa209d7c79c808783c46b855d9bf4d681da96e3dc464381992,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC O/U 3.5 Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-btts-first-half,0x721340494b99f7b84597f416edff0f0bb562fcdd791e2a9ee776856d2b91d34f,Racing Louisville FC vs. Seattle Reign FC: Both Teams to Score in First Half,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-total-13pt5,0xf45d5e365e6269966186df51c128f90498ca9d5ab07dd68c2ed45efc4e775427,Racing Louisville FC vs. Seattle Reign FC: O/U 13.5 Total Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-team-home-3pt5,0xcee8545b2995ee18fb51a8b59e8e897ac2c65b4f7ff4f810e38d2a578f395e5d,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 3.5 Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-btts-second-half,0x73ab5ae348a46b96038b2d3b121c916dde23dac5303ad193615bb54fda6c25c0,Racing Louisville FC vs. Seattle Reign FC: Both Teams to Score in Second Half,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-second-half-total-3pt5,0x299ed798f9eff23c1022bf23bf1ec449d7b3fefa456817388edd3d41e64d3cc2,Racing Louisville FC vs. Seattle Reign FC: 2nd Half O/U 3.5 Total Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-team-home-4pt5,0x02e23066d66f7a3afb22b635fe08a856081eebc28ebe0e575bf5408177539761,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 4.5 Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-team-home-2pt5,0xe4c2b1a1e4fffa7b5b26f5516dec05ecd76026b7713d43689faeed6dcbb4a7e5,Racing Louisville FC vs. Seattle Reign FC: Racing Louisville FC O/U 2.5 Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-total-12pt5,0x68d27dd364e57678cfbb287fd74d7765bb16663b0e95a7436e04f633206e5b1e,Racing Louisville FC vs. Seattle Reign FC: O/U 12.5 Total Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
sol-updown-5m-1787192700,0x21ea7c2888bc2f47f18f299904785e56028d428b46f182f46c7685c2b40e6436,"Solana Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/sol-usd-twap-60s-streams,True,True,clean_settlement,,2
hype-updown-5m-1787192700,0xb77521f5647dd8ad3c9af9bd878b3fa466551407676618704e558f1f066d8b0b,"Hyperliquid Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/hype-usd-twap-60s-streams,True,True,clean_settlement,,2
xrp-updown-15m-1787192100,0x3ab8364d728f3e5bc5731704045ecede74f6f0a16c48a5944eafc5190cd53d91,"XRP Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/xrp-usd-twap-60s-streams,True,True,clean_settlement,,2
eth-updown-5m-1787192700,0x94c8a301d6066486bf4ff5b62f1129158c0a648169fac03083feae4b804ecd8f,"Ethereum Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/eth-usd-twap-60s-streams,True,True,clean_settlement,,2
hype-updown-15m-1787192100,0xc79444b9dea20fc7eb56d88a2dc1d4f18df0583c0ce7c2b9fbe72d872f44001c,"Hyperliquid Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/hype-usd-twap-60s-streams,True,True,clean_settlement,,2
bnb-updown-5m-1787192700,0xefda98d0b5553848ccdb0cafd9902824c508390c43e628788f999a3aadf40479,"BNB Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/bnb-usd-twap-60s-streams,True,True,clean_settlement,,2
zec-updown-5m-1787192700,0x347674e26346d566414f188c75d065fa53d41e9da47e035c248ccc4e13569a85,"ZCash Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/zec-usd-twap-60s-streams,True,True,clean_settlement,,2
zec-updown-15m-1787192100,0xd127c2aa4fbf871c9d92f10c3deaaed5009ade597685897d9fa9917b689432d6,"ZCash Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/zec-usd-twap-60s-streams,True,True,clean_settlement,,2
xrp-updown-5m-1787192700,0xc81248b00bcb5601a1b34d2e5477b3cafc6972643e3166b8b14542970765eaa8,"XRP Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/xrp-usd-twap-60s-streams,True,True,clean_settlement,,2
doge-updown-5m-1787192700,0xdb8663f78d63e97b92cf29e4af978a6b90bd0910ff4bd99d3003d5aa74760f5f,"Dogecoin Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/doge-usd-twap-60s-streams,True,True,clean_settlement,,2
bnb-updown-15m-1787192100,0xfd0a22feadef540fa771dd7e5f0ffbb31f4c02d65b5d24ea3c5ca59ccaa67443,"BNB Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/bnb-usd-twap-60s-streams,True,True,clean_settlement,,2
btc-updown-15m-1787192100,0x1aa0167c2fa8a97fba3b7b3a65993fca75058cebede2c244a8ed589a41a778ae,"Bitcoin Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/btc-usd-twap-60s-streams,True,True,clean_settlement,,2
sol-updown-15m-1787192100,0x5a39b2bad99a185efb26349f16716b6f4fde121a5c86230c597ed4ba45375392,"Solana Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/sol-usd-twap-60s-streams,True,True,clean_settlement,,2
eth-updown-15m-1787192100,0xf867ce392fc0960e907b4705cffbc94f416866461aa77b2a11317322cf1f8a9a,"Ethereum Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/eth-usd-twap-60s-streams,True,True,clean_settlement,,2
btc-updown-5m-1787192700,0x1ddb4d1a65df095fede22b486e3584c1488ef63d2e38462654e5049183c8dae5,"Bitcoin Up or Down - August 19, 10:25PM-10:30PM ET",https://data.chain.link/streams/btc-usd-twap-60s-streams,True,True,clean_settlement,,2
doge-updown-15m-1787192100,0x5faaad5d2eecaab5e852b8c75a04ca8853e6d0047eef56e33415de3ccfa38e16,"Dogecoin Up or Down - August 19, 10:15PM-10:30PM ET",https://data.chain.link/streams/doge-usd-twap-60s-streams,True,True,clean_settlement,,2
lib-cep-pal-2026-08-19-second-half-result-draw,0x61de96d7014e213cf57c05e4a64b7bbb71be0fae174f977b07488683d1b74ad0,Club Cerro Porteño vs. SE Palmeiras: Second half draw?,,True,True,clean_settlement,,2
lib-cep-pal-2026-08-19-first-to-score-away,0x699c1b4476bc305be0a8e2a66f49632cd6d5ec2a83034972f04d66a5ac81386b,SE Palmeiras to score first vs. Club Cerro Porteño?,,True,True,clean_settlement,,2
itf-tamm-jasika-2026-08-19-set-handicap-away-1pt5,0x60bfa575cec74eb1bcdce8294cd63209973ff9ef4186c91a426e3f3bdaf035d4,Set Handicap: Jasika (-1.5) vs Tamm (+1.5),https://www.itftennis.com/en/tournament-calendar/,True,True,clean_settlement,,2
itf-tamm-jasika-2026-08-19-set-totals-2pt5,0x9dbd407f683d8d6a14109d5ab653d0c211179d824d27005b7b0b49332699b858,Kristjan Tamm vs. Omar Jasika: Total Sets O/U 2.5,https://www.itftennis.com/en/tournament-calendar/,True,True,clean_settlement,,2
itf-tamm-jasika-2026-08-19-set-handicap-home-1pt5,0xdb049309846a9bf814b3dba657eef0ff02ebf1dc4ec7ba865d9b9a9ba12f15d0,Set Handicap: Tamm (-1.5) vs Jasika (+1.5),https://www.itftennis.com/en/tournament-calendar/,True,True,clean_settlement,,2
itf-tamm-jasika-2026-08-19-match-total-21pt5,0xc27fbb75b719083d875e2ffb681dd48b66ca7f7f2a54d0461fa8ebcc53c66845,Tamm vs. Jasika: Match O/U 21.5,https://www.itftennis.com/en/tournament-calendar/,True,True,clean_settlement,,2
itf-tamm-jasika-2026-08-19-match-total-22pt5,0x2f421e49ebe23a6c4ce92f3cef09a22df8a9269fbae5ece62a009bf39bbc64fe,Tamm vs. Jasika: Match O/U 22.5,https://www.itftennis.com/en/tournament-calendar/,True,True,clean_settlement,,2
will-wesley-so-win-the-sinquefield-cup-20260716212706139,0x2270fcc138b1a006e0adabdd1883cd3702df20da39c00b37c5874ef6dfc80a7e,Will Wesley So Win the Sinquefield Cup?,,True,True,clean_settlement,,2
mls-clb-mim-2026-08-19-first-to-score-away,0xfadb5b08180cb0f587ef9d52dcf3df3b75bf55b6edee1833f3db57042fed3f79,CF Montréal to score first vs. Columbus Crew?,,True,True,clean_settlement,,2
ted-cruz-of-tweets-august-14-august-21-2026-100-119,0xe7eba83f531fa87582291b62c0766e454e33553e1fb8612e66376eefe58c9d4f,"Will Ted Cruz post 100-119 posts from August 14 to August 21, 2026?",https://x.com/tedcruz,True,True,clean_settlement,,2
doge-updown-5m-1787192400,0xec425c305810f2c063bb8aef7a148d325760403071a8b95dc1ddd70d6782841a,"Dogecoin Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/doge-usd-twap-60s-streams,True,True,clean_settlement,,2
btc-updown-5m-1787192400,0x070da431b138f173ea45bec02899e1d77f07915ed905ca2a7efa8bdf988cc699,"Bitcoin Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/btc-usd-twap-60s-streams,True,True,clean_settlement,,2
bnb-updown-5m-1787192400,0xae26124bc799888a9fb833b5a6fbeab1f8548190d74f9158efe4be26a486ab59,"BNB Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/bnb-usd-twap-60s-streams,True,True,clean_settlement,,2
zec-updown-5m-1787192400,0x7bc4ac3fc6acc0efc999927900bc457e2e174c09d248fb5026627a9168e79d19,"ZCash Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/zec-usd-twap-60s-streams,True,True,clean_settlement,,2
eth-updown-5m-1787192400,0x1c6a5565eb3d844856065aea0e9f97813d0f4b68efb3bc23de5d77138f33d352,"Ethereum Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/eth-usd-twap-60s-streams,True,True,clean_settlement,,2
hype-updown-5m-1787192400,0xa476a1155a7ee51ca9a66bf23143815d0b08fedd0312698a2b41bcde59b7c2cf,"Hyperliquid Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/hype-usd-twap-60s-streams,True,True,clean_settlement,,2
sol-updown-5m-1787192400,0x9f559bb2f6fda681ccb51ec58c542b59e613e862e96c0ec3b4545771baa230b5,"Solana Up or Down - August 19, 10:20PM-10:25PM ET",https://data.chain.link/streams/sol-usd-twap-60s-streams,True,True,clean_settlement,,2
